file_path,commit_sha,author,date_utc,commit_html_url,week_start,week_index
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,d3a3cf91bc4f60da7a07336b9ea33e9ae25fa9a6,p2paltvnv,2018-03-16 16:49:07+00:00,https://github.com/scottyab/rootbeer/commit/d3a3cf91bc4f60da7a07336b9ea33e9ae25fa9a6,2018-03-13,142
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,bfba45649d5b94d4843443dcbddaab40c88132e6,p2paltvnv,2018-03-16 16:42:19+00:00,https://github.com/scottyab/rootbeer/commit/bfba45649d5b94d4843443dcbddaab40c88132e6,2018-03-13,142
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,1853c45fc9d72160eb855613a2c906f1186e8a7f,p2paltvnv,2018-03-16 12:14:23+00:00,https://github.com/scottyab/rootbeer/commit/1853c45fc9d72160eb855613a2c906f1186e8a7f,2018-03-13,142
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,476f81fd38954a9452886c1dc6401db688aaf871,stealthcopter,2017-09-29 08:23:05+00:00,https://github.com/scottyab/rootbeer/commit/476f81fd38954a9452886c1dc6401db688aaf871,2017-09-26,118
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,0f9c169454010de9080427d645f491867856e376,friederbluemle,2017-08-19 16:20:33+00:00,https://github.com/scottyab/rootbeer/commit/0f9c169454010de9080427d645f491867856e376,2017-08-15,112
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,4151dc37a82a28da94ee4bfed5fb679820d7233a,awaseem,2017-08-11 15:34:54+00:00,https://github.com/scottyab/rootbeer/commit/4151dc37a82a28da94ee4bfed5fb679820d7233a,2017-08-08,111
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,65c7647ffbbe013c11e5862b7ab52307ca6d5dfe,BIOCATCH\Leon.Karabchevsky,2017-06-07 07:53:52+00:00,https://github.com/scottyab/rootbeer/commit/65c7647ffbbe013c11e5862b7ab52307ca6d5dfe,2017-06-06,102
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,68943207c5de1bea38b46b073fce9af595a3c6cd,vyas-n,2017-05-10 19:44:29+00:00,https://github.com/scottyab/rootbeer/commit/68943207c5de1bea38b46b073fce9af595a3c6cd,2017-05-09,98
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,1d91999332432d5bb85facfb184fa5b525a8667c,stealthcopter,2017-03-29 11:18:37+00:00,https://github.com/scottyab/rootbeer/commit/1d91999332432d5bb85facfb184fa5b525a8667c,2017-03-28,92
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,91e0a1137bb78c1e33e209ca0cd3f8946f8682fe,stealthcopter,2017-03-24 16:11:58+00:00,https://github.com/scottyab/rootbeer/commit/91e0a1137bb78c1e33e209ca0cd3f8946f8682fe,2017-03-21,91
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,51151efbd9a53a88a01425f02bc46f55156cbda2,stealthcopter,2017-03-24 13:31:19+00:00,https://github.com/scottyab/rootbeer/commit/51151efbd9a53a88a01425f02bc46f55156cbda2,2017-03-21,91
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,82fb875698341f468a5a067cc533a3479b35baf4,stealthcopter,2017-03-13 22:05:11+00:00,https://github.com/scottyab/rootbeer/commit/82fb875698341f468a5a067cc533a3479b35baf4,2017-03-07,89
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,55a4c8f28bf53e479a485fb9ba44279144f6526e,stealthcopter,2017-02-15 12:53:36+00:00,https://github.com/scottyab/rootbeer/commit/55a4c8f28bf53e479a485fb9ba44279144f6526e,2017-02-14,86
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,4b04449da08a200e04cc5d0d341ffc06f8e251ab,leocadiotine,2016-09-14 21:25:21+00:00,https://github.com/scottyab/rootbeer/commit/4b04449da08a200e04cc5d0d341ffc06f8e251ab,2016-09-13,64
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,ed600d02aa5bd2dfc91c3df1987eaf35be5f2a85,stealthcopter,2016-04-18 16:36:03+00:00,https://github.com/scottyab/rootbeer/commit/ed600d02aa5bd2dfc91c3df1987eaf35be5f2a85,2016-04-12,42
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,bb880410733bca57af216d56f2e2c8aec4626907,Mohammed Ezzat,2016-03-15 13:13:43+00:00,https://github.com/scottyab/rootbeer/commit/bb880410733bca57af216d56f2e2c8aec4626907,2016-03-15,38
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,74f3a20e365567dfe881d83fae6ec354cabc9c9b,stealthcopter,2015-12-22 10:17:02+00:00,https://github.com/scottyab/rootbeer/commit/74f3a20e365567dfe881d83fae6ec354cabc9c9b,2015-12-22,26
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,f159dd1b19a022ff8e07848b56fd49582cb6cf7d,stealthcopter,2015-12-22 10:11:09+00:00,https://github.com/scottyab/rootbeer/commit/f159dd1b19a022ff8e07848b56fd49582cb6cf7d,2015-12-22,26
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,08f3cdd79168aafeeadff5b14bc329f140af2bf8,stealthcopter,2015-12-21 20:44:58+00:00,https://github.com/scottyab/rootbeer/commit/08f3cdd79168aafeeadff5b14bc329f140af2bf8,2015-12-15,25
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,322560d3be1bb8cfe27d1b66175813f6f21b46bb,stealthcopter,2015-12-21 20:43:55+00:00,https://github.com/scottyab/rootbeer/commit/322560d3be1bb8cfe27d1b66175813f6f21b46bb,2015-12-15,25
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,8cb5e85b11a596ca68e2e099a51780c277ca4bfc,scottyab,2015-06-30 14:45:20+00:00,https://github.com/scottyab/rootbeer/commit/8cb5e85b11a596ca68e2e099a51780c277ca4bfc,2015-06-30,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,9bb704339eddab021e2c54e1df2aea72a8950ebb,scottyab,2015-06-30 14:45:12+00:00,https://github.com/scottyab/rootbeer/commit/9bb704339eddab021e2c54e1df2aea72a8950ebb,2015-06-30,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2920f344669151ddcc7ef624d1c1ecc0ad878ba5,stealthcopter,2015-06-30 14:36:54+00:00,https://github.com/scottyab/rootbeer/commit/2920f344669151ddcc7ef624d1c1ecc0ad878ba5,2015-06-30,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2b4d828943c17d66a1f04cb02b2da0930ad5192d,scottyab,2015-06-30 14:14:20+00:00,https://github.com/scottyab/rootbeer/commit/2b4d828943c17d66a1f04cb02b2da0930ad5192d,2015-06-30,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,4926749156fbd8e1d48ec713aaf1269e84e8b6b5,scottyab,2015-06-30 14:14:08+00:00,https://github.com/scottyab/rootbeer/commit/4926749156fbd8e1d48ec713aaf1269e84e8b6b5,2015-06-30,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,e9511c315e1ea80769b734483a5e64e133c5a2ee,stealthcopter,2015-06-30 14:14:02+00:00,https://github.com/scottyab/rootbeer/commit/e9511c315e1ea80769b734483a5e64e133c5a2ee,2015-06-30,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,ec2427eb932e87ee0397d7a471997eb2fbb0b9fd,scottyab,2015-06-29 13:06:59+00:00,https://github.com/scottyab/rootbeer/commit/ec2427eb932e87ee0397d7a471997eb2fbb0b9fd,2015-06-23,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,scottyab,2015-06-26 15:50:40+00:00,https://github.com/scottyab/rootbeer/commit/d246945d2575623ca137fcc0a4ef1eb8f3c68fab,2015-06-23,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,4adecf81fb4bddd831f6c12cf7dcec80b012a6c5,stealthcopter,2021-05-24 07:35:11+00:00,https://github.com/scottyab/rootbeer/commit/4adecf81fb4bddd831f6c12cf7dcec80b012a6c5,2021-05-18,308
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,8b985d927ff18acc804440a84c6d2b5efee0c6d9,stealthcopter,2019-03-14 12:24:58+00:00,https://github.com/scottyab/rootbeer/commit/8b985d927ff18acc804440a84c6d2b5efee0c6d9,2019-03-12,194
